date,home_team,away_team,home_goals,away_goals,home_shots_on,away_shots_on,home_shots_off,away_shots_off,home_corners,away_corners,home_yellow,away_yellow,home_red,away_red,odd_home,odd_draw,odd_away,odd_home_pin,odd_draw_pin,odd_away_pin,referee,tournament,stadium,MATCH_ID,elo_diff,home_xg,away_xg,home_possession,away_possession
2026-02-08,Olympiakos,Panathinaikos,0,1,3.0,4.0,9.0,3.0,2.0,2.0,1.0,3.0,0.0,0.0,1.51,4.1,5.75,,,,,Super League,,20260208_Olympiakos_Panathinaikos,143.9111605102844,0.73,0.81,47.2,52.8
2026-02-08,Panserraikos,AEK,0,4,1.0,6.0,2.0,14.0,0.0,9.0,4.0,3.0,1.0,0.0,12.0,7.0,1.17,,,,,Super League,,20260208_Panserraikos_AEK,-323.25104467836513,0.14,0.95,36.7,63.3
2026-02-14,Levadeiakos,Olympiakos,0,0,2.0,3.0,1.0,20.0,2.0,8.0,3.0,1.0,1.0,0.0,7.5,4.1,1.45,,,,,Super League,,20260214_Levadeiakos_Olympiakos,-173.2542183122132,1.2,0.36,43.2,56.8
2026-02-14,Panetolikos,Asteras Tripolis,3,1,4.0,3.0,12.0,4.0,6.0,2.0,2.0,2.0,0.0,0.0,3.4,3.25,2.15,,,,,Super League,,20260214_Panetolikos_Asteras-Tripolis,-10.436530810649401,1.41,1.42,48.0,52.0
2026-02-14,Volos NFC,Aris,1,1,4.0,1.0,12.0,3.0,4.0,1.0,2.0,3.0,0.0,1.0,4.5,3.1,1.91,,,,,Super League,,20260214_Volos-NFC_Aris,-121.30605408857195,0.72,1.2,47.1,52.9
2026-02-15,Kifisia,OFI Crete,2,2,10.0,3.0,15.0,3.0,4.0,2.0,3.0,2.0,0.0,0.0,2.2,3.25,3.25,,,,,Super League,,20260215_Kifisia_OFI-Crete,-54.14131994599552,1.72,1.59,50.3,49.7
2026-02-15,PAOK,AEK,0,0,1.0,1.0,7.0,11.0,7.0,5.0,4.0,4.0,0.0,0.0,2.05,3.4,3.4,,,,,Super League,,20260215_PAOK_AEK,11.909871865860623,0.05,1.36,41.3,58.7
2026-02-15,Panathinaikos,Larisa,1,1,4.0,3.0,12.0,5.0,4.0,1.0,3.0,2.0,0.0,0.0,1.3,4.75,10.0,,,,,Super League,,20260215_Panathinaikos_Larisa,167.91896025757956,0.97,1.67,59.3,40.7
2026-02-16,Atromitos,Panserraikos,2,2,4.0,4.0,11.0,2.0,4.0,3.0,3.0,3.0,0.0,1.0,1.37,4.2,9.0,,,,,Super League,,20260216_Atromitos_Panserraikos,120.50910716953899,0.88,0.49,63.2,36.8
2026-02-21,Asteras Tripolis,Atromitos,1,2,4.0,3.0,11.0,5.0,6.0,6.0,2.0,1.0,0.0,0.0,2.4,3.1,3.1,,,,,Super League,,20260221_Asteras-Tripolis_Atromitos,-35.57121783189268,1.38,1.86,59.4,40.6
2026-02-21,Olympiakos,Panetolikos,2,0,9.0,1.0,18.0,4.0,12.0,4.0,1.0,2.0,0.0,0.0,1.09,8.5,26.0,,,,,Super League,,20260221_Olympiakos_Panetolikos,290.1016059433939,1.3,0.84,58.8,41.2
2026-02-22,AEK,Levadeiakos,4,0,5.0,1.0,10.0,5.0,3.0,3.0,3.0,2.0,0.0,0.0,1.42,4.1,8.0,,,,,Super League,,20260222_AEK_Levadeiakos,106.99151484939216,1.77,0.96,54.5,45.5
2026-02-22,Aris,Kifisia,1,1,5.0,4.0,19.0,10.0,9.0,3.0,3.0,3.0,0.0,0.0,1.71,3.3,5.25,,,,,Super League,,20260222_Aris_Kifisia,143.3596209511295,1.72,0.75,53.3,46.7
2026-02-22,Larisa,PAOK,1,1,2.0,1.0,4.0,9.0,4.0,5.0,4.0,0.0,0.0,0.0,10.0,4.5,1.3,,,,,Super League,,20260222_Larisa_PAOK,-223.39204159407564,0.91,1.02,33.5,66.5
2026-02-22,OFI Crete,Panathinaikos,0,2,3.0,4.0,1.0,8.0,2.0,7.0,2.0,3.0,1.0,0.0,4.2,3.4,1.91,,,,,Super League,,20260222_OFI-Crete_Panathinaikos,-156.01471747294704,1.03,0.89,38.8,61.2
2026-02-22,Panserraikos,Volos NFC,2,1,2.0,3.0,5.0,9.0,2.0,3.0,1.0,3.0,0.0,0.0,4.5,3.5,1.76,,,,,Super League,,20260222_Panserraikos_Volos-NFC,-94.62401350696155,1.93,1.27,45.8,54.2
2026-02-28,Atromitos,Panetolikos,1,0,3.0,4.0,6.0,2.0,4.0,0.0,5.0,3.0,0.0,0.0,1.96,3.2,4.0,,,,,Super League,,20260228_Atromitos_Panetolikos,35.86503508065016,1.31,1.02,56.2,43.8
2026-02-28,Kifisia,Levadeiakos,1,0,2.0,2.0,7.0,6.0,3.0,5.0,6.0,2.0,0.0,0.0,3.3,3.2,2.25,,,,,Super League,,20260228_Kifisia_Levadeiakos,-141.50796219114204,0.28,1.12,39.2,60.8
2026-02-28,OFI Crete,Larisa,3,0,4.0,4.0,5.0,6.0,4.0,7.0,0.0,4.0,0.0,0.0,2.57,3.0,2.85,,,,,Super League,,20260228_OFI-Crete_Larisa,-12.618798048411463,2.03,0.6,47.6,52.4
2026-03-01,PAOK,Asteras Tripolis,2,0,9.0,1.0,13.0,2.0,6.0,1.0,0.0,2.0,0.0,0.0,1.24,5.5,10.0,,,,,Super League,,20260301_PAOK_Asteras-Tripolis,264.2488214993491,1.67,0.31,53.9,46.1
2026-03-01,Panathinaikos,Aris,3,1,3.0,1.0,7.0,12.0,1.0,5.0,2.0,3.0,0.0,0.0,1.81,3.2,4.75,,,,,Super League,,20260301_Panathinaikos_Aris,74.72143203633163,0.93,0.23,53.9,46.1
2026-03-01,Panserraikos,Olympiakos,1,2,2.0,10.0,2.0,11.0,1.0,5.0,1.0,1.0,0.0,0.0,19.0,9.0,1.09,,,,,Super League,,20260301_Panserraikos_Olympiakos,-369.93030709093205,0.32,0.5,32.8,67.2
2026-03-01,Volos NFC,AEK,2,2,4.0,5.0,2.0,12.0,1.0,7.0,6.0,3.0,0.0,0.0,11.0,5.0,1.24,,,,,Super League,,20260301_Volos-NFC_AEK,-255.10351866260794,1.57,0.69,41.3,58.7
2026-03-04,Kifisia,PAOK,1,4,4.0,4.0,3.0,5.0,1.0,2.0,1.0,2.0,0.0,0.0,5.75,4.5,1.46,,,,,Super League,,20260304_Kifisia_PAOK,-248.87009769746078,1.55,0.91,42.8,57.2
2026-03-04,Panathinaikos,OFI Crete,4,1,14.0,2.0,4.0,2.0,5.0,0.0,1.0,3.0,0.0,0.0,1.37,4.5,8.0,,,,,Super League,,20260304_Panathinaikos_OFI-Crete,166.93059461831604,0.94,1.53,58.3,41.7
2026-03-07,AEK,Larisa,1,0,8.0,2.0,12.0,7.0,7.0,3.0,2.0,3.0,0.0,0.0,1.19,6.0,10.0,,,,,Super League,,20260307_AEK_Larisa,218.84645315314128,0.56,1.2,54.7,45.3
2026-03-07,Aris,Atromitos,0,0,3.0,1.0,4.0,10.0,2.0,8.0,0.0,3.0,1.0,0.0,1.91,3.25,4.2,,,,,Super League,,20260307_Aris_Atromitos,59.68409467375113,0.95,1.6,53.5,46.5
2026-03-08,Asteras Tripolis,Panserraikos,0,1,0.0,6.0,8.0,4.0,4.0,2.0,2.0,4.0,1.0,0.0,1.49,4.0,6.5,,,,,Super League,,20260308_Asteras-Tripolis_Panserraikos,49.213786620978226,0.69,0.37,49.6,50.4
2026-03-08,Levadeiakos,Panathinaikos,1,4,2.0,8.0,5.0,6.0,3.0,3.0,2.0,3.0,0.0,0.0,3.5,3.2,2.15,,,,,Super League,,20260308_Levadeiakos_Panathinaikos,-99.92931455243684,1.11,1.28,50.1,49.9
2026-03-08,Olympiakos,PAOK,0,0,2.0,1.0,17.0,4.0,8.0,3.0,1.0,1.0,0.0,0.0,1.79,3.4,4.33,,,,,Super League,,20260308_Olympiakos_PAOK,48.33762334980679,1.09,0.05,47.7,52.3
2026-03-08,Volos NFC,OFI Crete,1,1,6.0,3.0,10.0,9.0,9.0,4.0,1.0,3.0,0.0,0.0,2.2,3.2,3.2,,,,,Super League,,20260308_Volos-NFC_OFI-Crete,-26.853188897522386,0.26,1.19,48.7,51.3
2026-03-09,Panetolikos,Kifisia,2,1,5.0,1.0,9.0,8.0,6.0,5.0,3.0,2.0,1.0,0.0,2.35,2.85,3.3,,,,,Super League,,20260309_Panetolikos_Kifisia,-4.565254545246489,1.73,0.61,48.9,51.1
2026-03-14,Larisa,Asteras Tripolis,1,1,4.0,3.0,11.0,12.0,6.0,5.0,3.0,2.0,0.0,0.0,2.3,3.0,3.4,,,,,Super League,,20260314_Larisa_Asteras-Tripolis,54.714524100068274,1.4,1.26,42.0,58.0
2026-03-14,OFI Crete,Olympiakos,0,3,1.0,7.0,1.0,7.0,0.0,1.0,2.0,3.0,0.0,0.0,11.0,6.0,1.19,,,,,Super League,,20260314_OFI-Crete_Olympiakos,-273.1417861124369,0.69,0.71,38.0,62.0
2026-03-14,Panserraikos,Aris,0,0,5.0,2.0,8.0,7.0,6.0,6.0,1.0,1.0,0.0,1.0,5.75,3.5,1.61,,,,,Super League,,20260314_Panserraikos_Aris,-165.35929647502485,0.25,0.96,41.8,58.2
2026-03-15,Atromitos,AEK,2,2,6.0,6.0,6.0,8.0,1.0,7.0,2.0,2.0,0.0,0.0,6.25,3.9,1.49,,,,,Super League,,20260315_Atromitos_AEK,-196.24835321016735,0.52,1.31,43.7,56.3
2026-03-15,Kifisia,Volos NFC,2,0,7.0,2.0,5.0,9.0,3.0,6.0,2.0,3.0,0.0,0.0,2.15,3.2,3.5,,,,,Super League,,20260315_Kifisia_Volos-NFC,-18.812071435530697,0.75,1.05,48.1,51.9
2026-03-15,PAOK,Levadeiakos,3,0,3.0,1.0,6.0,2.0,9.0,4.0,2.0,2.0,0.0,0.0,1.27,5.5,8.0,,,,,Super League,,20260315_PAOK_Levadeiakos,155.5543852006099,0.96,1.04,53.4,46.6
2026-03-15,Panathinaikos,Panetolikos,0,0,6.0,3.0,11.0,8.0,5.0,6.0,0.0,1.0,0.0,0.0,1.27,5.25,9.5,,,,,Super League,,20260315_Panathinaikos_Panetolikos,213.84204707268577,1.65,0.81,59.8,40.2
2026-03-22,AEK,Kifisia,3,0,5.0,4.0,7.0,10.0,3.0,5.0,1.0,4.0,0.0,0.0,1.13,7.0,17.0,,,,,Super League,,20260322_AEK_Kifisia,244.49057123466037,2.12,1.2,56.5,43.5
2026-03-22,Aris,OFI Crete,0,2,10.0,4.0,25.0,4.0,7.0,3.0,4.0,3.0,0.0,0.0,1.56,3.7,5.75,,,,,Super League,,20260322_Aris_OFI-Crete,77.62683999520732,1.51,0.67,53.5,46.5
2026-03-22,Asteras Tripolis,Panathinaikos,1,2,2.0,5.0,6.0,7.0,2.0,5.0,1.0,1.0,0.0,0.0,5.25,3.3,1.71,,,,,Super League,,20260322_Asteras-Tripolis_Panathinaikos,-246.0331506531477,0.37,1.21,44.9,55.1
2026-03-22,Levadeiakos,Atromitos,1,0,3.0,4.0,7.0,9.0,3.0,4.0,4.0,3.0,0.0,0.0,2.05,3.2,3.6,,,,,Super League,,20260322_Levadeiakos_Atromitos,36.252821264922204,0.64,0.85,45.9,54.1
2026-03-22,Olympiakos,Larisa,0,0,7.0,2.0,28.0,1.0,10.0,0.0,0.0,3.0,0.0,0.0,1.17,6.5,13.0,,,,,Super League,,20260322_Olympiakos_Larisa,289.13184295867154,1.4,0.39,57.7,42.3
2026-03-22,Panetolikos,Panserraikos,0,0,3.0,1.0,19.0,8.0,9.0,1.0,2.0,2.0,0.0,0.0,1.86,3.2,4.33,,,,,Super League,,20260322_Panetolikos_Panserraikos,63.737795168412276,0.37,0.57,54.1,45.9
2026-03-22,Volos NFC,PAOK,2,1,3.0,4.0,6.0,5.0,3.0,6.0,4.0,0.0,0.0,0.0,10.0,5.25,1.25,,,,,Super League,,20260322_Volos-NFC_PAOK,-272.73257061380014,0.31,1.56,40.7,59.3
2026-04-04,Asteras Tripolis,Larisa,3,1,4.0,4.0,7.0,7.0,4.0,8.0,1.0,2.0,0.0,0.0,2.5,3.1,3.0,,,,,Super League,,20260404_Asteras-Tripolis_Larisa,-63.8315955921089,1.83,0.31,43.4,56.6
2026-04-04,Kifisia,Panserraikos,1,2,6.0,3.0,10.0,3.0,9.0,1.0,5.0,2.0,0.0,0.0,1.57,4.0,5.0,,,,,Super League,,20260404_Kifisia_Panserraikos,43.16456653980981,1.73,1.18,49.1,50.9
2026-04-04,Panetolikos,Atromitos,1,1,3.0,4.0,6.0,6.0,3.0,10.0,2.0,2.0,0.0,0.0,2.85,3.0,2.57,,,,,Super League,,20260404_Panetolikos_Atromitos,-38.26774859923353,1.66,1.38,45.3,54.7
2026-04-05,Levadeiakos,Aris,1,1,2.0,3.0,7.0,10.0,4.0,3.0,1.0,3.0,0.0,0.0,2.25,3.1,3.25,,,,,Super League,,20260405_Levadeiakos_Aris,17.495912867483867,2.32,0.05,53.7,46.3
2026-04-05,Olympiakos,AEK,0,1,1.0,1.0,5.0,6.0,5.0,3.0,1.0,2.0,0.0,0.0,1.71,3.5,4.75,,,,,Super League,,20260405_Olympiakos_AEK,51.042066190640526,0.95,1.03,54.7,45.3
2026-04-05,PAOK,Panathinaikos,0,0,1.0,2.0,6.0,7.0,2.0,4.0,2.0,1.0,0.0,0.0,1.62,3.5,5.5,,,,,Super League,,20260405_PAOK_Panathinaikos,27.32652609614138,0.05,0.28,53.1,46.9
2026-04-05,Volos NFC,OFI Crete,1,1,4.0,6.0,5.0,9.0,3.0,5.0,4.0,1.0,0.0,0.0,2.25,3.25,3.1,,,,,Super League,,20260405_Volos-NFC_OFI-Crete,-28.29648143629879,1.38,0.31,41.9,58.1
2026-04-08,Atromitos,Kifisia,0,0,1.0,3.0,11.0,3.0,4.0,2.0,2.0,6.0,0.0,1.0,1.96,3.4,3.75,,,,,Super League,,20260408_Atromitos_Kifisia,66.65368830760394,0.92,0.53,55.2,44.8
2026-04-08,Larisa,Panetolikos,1,2,4.0,3.0,9.0,5.0,5.0,1.0,2.0,3.0,1.0,0.0,2.25,3.25,3.1,,,,,Super League,,20260408_Larisa_Panetolikos,0.48359899987735844,1.56,1.95,53.2,46.8
2026-04-08,Panserraikos,Asteras Tripolis,0,0,3.0,1.0,7.0,3.0,6.0,4.0,2.0,2.0,0.0,0.0,2.75,3.2,2.5,,,,,Super League,,20260408_Panserraikos_Asteras-Tripolis,-12.229238722994523,1.51,0.92,52.1,47.9
2026-04-18,Aris,Volos NFC,3,2,9.0,4.0,13.0,7.0,4.0,5.0,5.0,5.0,0.0,0.0,1.62,3.4,6.0,,,,,Super League,,20260418_Aris_Volos-NFC,76.27713768710555,1.77,2.1,49.2,50.8
2026-04-18,Atromitos,Larisa,3,2,4.0,7.0,6.0,11.0,2.0,4.0,5.0,1.0,1.0,0.0,1.91,3.1,4.33,,,,,Super League,,20260418_Atromitos_Larisa,44.8937445750953,0.53,1.04,54.2,45.8
2026-04-18,Kifisia,Asteras Tripolis,0,0,4.0,0.0,9.0,3.0,4.0,1.0,1.0,2.0,0.0,0.0,1.91,3.2,4.2,,,,,Super League,,20260418_Kifisia_Asteras-Tripolis,6.665384098025925,0.72,0.32,51.8,48.2
2026-04-18,OFI Crete,Levadeiakos,2,0,5.0,6.0,9.0,6.0,3.0,1.0,1.0,5.0,0.0,0.0,2.85,3.3,2.35,,,,,Super League,,20260418_OFI-Crete_Levadeiakos,-66.21935615793609,1.85,1.6,54.0,46.0
2026-04-18,Panetolikos,Panserraikos,2,3,7.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.71,3.2,5.5,,,,,Super League,,20260418_Panetolikos_Panserraikos,58.81134899239578,0.73,1.17,49.1,50.9
2026-04-19,AEK,PAOK,3,0,6.0,0.0,14.0,8.0,6.0,3.0,1.0,3.0,0.0,0.0,2.15,3.25,3.25,,,,,Super League,,20260419_AEK_PAOK,17.522576660349614,1.64,1.07,52.3,47.7
2026-04-19,Panathinaikos,Olympiakos,0,2,4.0,3.0,12.0,4.0,3.0,1.0,4.0,4.0,0.0,0.0,4.5,3.1,1.86,,,,,Super League,,20260419_Panathinaikos_Olympiakos,-66.50669009441845,0.68,1.97,50.3,49.7
2026-04-22,Asteras Tripolis,Panetolikos,2,1,5.0,5.0,12.0,1.0,1.0,2.0,5.0,1.0,0.0,0.0,2.15,3.1,3.5,,,,,Super League,,20260422_Asteras-Tripolis_Panetolikos,-33.1842504798592,0.91,1.24,51.1,48.9
2026-04-22,Larisa,Kifisia,1,1,3.0,4.0,10.0,10.0,8.0,4.0,1.0,2.0,0.0,0.0,2.55,3.2,2.65,,,,,Super League,,20260422_Larisa_Kifisia,6.983525088650595,0.13,1.13,51.2,48.8
2026-04-22,Panserraikos,Atromitos,0,4,1.0,7.0,7.0,7.0,6.0,7.0,5.0,1.0,0.0,0.0,2.65,2.85,2.75,,,,,Super League,,20260422_Panserraikos_Atromitos,-76.60119317666386,0.62,1.56,48.2,51.8
2026-04-26,Atromitos,Asteras Tripolis,2,1,8.0,4.0,5.0,9.0,5.0,10.0,1.0,1.0,0.0,0.0,2.45,3.0,3.0,,,,,Super League,,20260426_Atromitos_Asteras-Tripolis,75.25194592993103,0.19,0.97,49.9,50.1
2026-04-26,Kifisia,Panetolikos,0,0,9.0,1.0,12.0,3.0,3.0,1.0,3.0,4.0,0.0,0.0,1.96,3.2,4.0,,,,,Super League,,20260426_Kifisia_Panetolikos,-13.595397557955721,1.2,0.27,46.0,54.0
2026-04-26,Larisa,Panserraikos,0,1,2.0,3.0,9.0,1.0,4.0,2.0,4.0,5.0,0.0,0.0,1.86,3.2,4.5,,,,,Super League,,20260426_Larisa_Panserraikos,19.946623912449468,1.01,0.66,51.4,48.6
2026-05-02,Asteras Tripolis,Atromitos,4,2,9.0,3.0,3.0,9.0,4.0,4.0,1.0,3.0,0.0,0.0,1.68,3.8,4.5,,,,,Super League,,20260502_Asteras-Tripolis_Atromitos,-94.13351559440935,2.19,1.59,48.2,51.8
2026-05-02,Panetolikos,Kifisia,0,1,2.0,4.0,4.0,7.0,5.0,2.0,6.0,4.0,0.0,0.0,2.5,2.82,3.1,,,,,Super League,,20260502_Panetolikos_Kifisia,12.656739811109901,0.76,1.01,55.0,45.0
2026-05-02,Panserraikos,Larisa,1,1,3.0,3.0,8.0,3.0,5.0,2.0,2.0,7.0,0.0,1.0,2.82,3.0,2.57,,,,,Super League,,20260502_Panserraikos_Larisa,5.42972822335696,0.8,0.4,53.8,46.2
2026-05-03,Levadeiakos,Volos NFC,5,2,9.0,7.0,3.0,5.0,3.0,4.0,2.0,2.0,0.0,1.0,1.62,3.8,5.0,,,,,Super League,,20260503_Levadeiakos_Volos-NFC,87.71266637297481,2.41,1.88,53.2,46.8
2026-05-03,OFI Crete,Aris,0,2,1.0,3.0,10.0,8.0,3.0,7.0,2.0,4.0,0.0,0.0,3.4,3.2,2.15,,,,,Super League,,20260503_OFI-Crete_Aris,-45.07816768729822,0.49,0.71,51.2,48.8
2026-05-03,PAOK,Olympiakos,3,1,6.0,5.0,1.0,12.0,3.0,9.0,1.0,1.0,0.0,0.0,3.1,3.2,2.3,,,,,Super League,,20260503_PAOK_Olympiakos,-62.1898265499151,1.97,0.81,46.5,53.5
2026-05-03,Panathinaikos,AEK,0,0,5.0,4.0,4.0,10.0,2.0,7.0,1.0,6.0,1.0,0.0,3.3,3.2,2.2,,,,,Super League,,20260503_Panathinaikos_AEK,-64.0912318470605,0.65,1.93,51.5,48.5
2026-05-09,Atromitos,Panetolikos,1,2,3.0,4.0,7.0,6.0,4.0,3.0,1.0,3.0,0.0,0.0,2.1,3.4,3.3,,,,,Super League,,20260509_Atromitos_Panetolikos,75.52613627915935,1.12,1.28,47.1,52.9
2026-05-09,Larisa,Asteras Tripolis,1,1,4.0,3.0,13.0,6.0,6.0,4.0,3.0,5.0,0.0,0.0,2.35,3.1,3.0,,,,,Super League,,20260509_Larisa_Asteras-Tripolis,-18.42914343630332,0.58,1.33,45.1,54.9
2026-05-09,Panserraikos,Kifisia,1,2,3.0,4.0,8.0,7.0,6.0,1.0,2.0,3.0,0.0,0.0,3.3,3.1,2.25,,,,,Super League,,20260509_Panserraikos_Kifisia,-13.851067431674892,1.48,0.73,49.5,50.5
2026-05-10,AEK,Panathinaikos,2,1,6.0,3.0,11.0,7.0,8.0,1.0,4.0,3.0,0.0,0.0,1.46,4.0,6.25,,,,,Super League,,20260510_AEK_Panathinaikos,59.71351053959779,1.3,1.18,55.5,44.5
2026-05-10,Aris,OFI Crete,3,1,5.0,5.0,10.0,10.0,5.0,5.0,1.0,1.0,0.0,0.0,1.61,3.6,5.75,,,,,Super League,,20260510_Aris_OFI-Crete,65.98163425541748,1.41,0.13,49.0,51.0
2026-05-10,Olympiakos,PAOK,1,1,7.0,2.0,18.0,6.0,5.0,1.0,1.0,6.0,0.0,0.0,1.57,3.75,5.5,,,,,Super League,,20260510_Olympiakos_PAOK,33.93920523564361,0.36,0.69,51.4,48.6
2026-05-10,Volos NFC,Levadeiakos,0,3,2.0,5.0,7.0,9.0,4.0,1.0,2.0,1.0,0.0,1.0,2.5,3.5,2.5,,,,,Super League,,20260510_Volos-NFC_Levadeiakos,-105.77921329549076,0.88,2.11,48.4,51.6
2026-05-12,Asteras Tripolis,Panserraikos,1,0,1.0,2.0,6.0,2.0,11.0,2.0,4.0,3.0,1.0,2.0,1.76,3.3,5.0,,,,,Super League,,20260512_Asteras-Tripolis_Panserraikos,24.26038761827408,0.47,0.89,51.5,48.5
2026-05-12,Kifisia,Atromitos,0,3,4.0,5.0,6.0,5.0,5.0,9.0,0.0,1.0,0.0,0.0,2.3,3.25,3.1,,,,,Super League,,20260512_Kifisia_Atromitos,-37.218858550936375,0.95,2.19,45.6,54.4
2026-05-12,Panetolikos,Larisa,1,1,6.0,3.0,11.0,4.0,11.0,1.0,2.0,1.0,0.0,0.0,2.1,3.1,3.1,,,,,Super League,,20260512_Panetolikos_Larisa,20.620912938355787,0.76,0.39,48.3,51.7
2026-05-13,Levadeiakos,OFI Crete,3,2,7.0,3.0,11.0,7.0,5.0,1.0,4.0,8.0,0.0,1.0,1.57,4.2,5.0,,,,,Super League,,20260513_Levadeiakos_OFI-Crete,75.38813691824271,1.05,2.17,60.4,39.6
2026-05-13,Olympiakos,Panathinaikos,1,0,5.0,0.0,10.0,5.0,5.0,0.0,2.0,1.0,0.0,0.0,1.41,4.2,8.0,,,,,Super League,,20260513_Olympiakos_Panathinaikos,78.44283641439756,1.47,0.68,47.0,53.0
2026-05-13,PAOK,AEK,1,1,4.0,4.0,11.0,9.0,8.0,5.0,3.0,1.0,0.0,0.0,1.68,3.7,5.0,,,,,Super League,,20260513_PAOK_AEK,-32.78814836040101,0.34,2.19,50.9,49.1
2026-05-13,Volos NFC,Aris,1,2,2.0,6.0,5.0,8.0,4.0,2.0,1.0,1.0,0.0,0.0,4.33,3.2,1.91,,,,,Super League,,20260513_Volos-NFC_Aris,-132.77960953712727,1.2,1.06,46.7,53.3
2026-05-16,Asteras Tripolis,Kifisia,0,0,4.0,2.0,21.0,6.0,11.0,2.0,1.0,5.0,0.0,0.0,,,,,,,,Super League,,20260516_Asteras-Tripolis_Kifisia,9.24844755025265,0.75,1.66,52.7,47.3
2026-05-16,Larisa,Atromitos,2,1,5.0,6.0,6.0,8.0,3.0,6.0,1.0,4.0,0.0,0.0,,,,,,,,Super League,,20260516_Larisa_Atromitos,-77.01855801385523,0.83,1.05,41.8,58.2
2026-05-17,AEK,Olympiakos,1,1,4.0,5.0,7.0,8.0,4.0,3.0,3.0,3.0,0.0,0.0,3.2,3.1,2.15,,,,,Super League,,20260517_AEK_Olympiakos,-9.278957600671447,1.13,0.67,42.1,57.9
2026-05-17,Aris,Levadeiakos,3,0,10.0,1.0,11.0,4.0,11.0,0.0,2.0,6.0,0.0,1.0,,,,,,,,Super League,,20260517_Aris_Levadeiakos,8.278276931870778,1.33,0.78,47.0,53.0
2026-05-17,OFI Crete,Volos NFC,3,1,4.0,3.0,16.0,12.0,4.0,3.0,3.0,2.0,0.0,0.0,,,,,,,,Super League,,20260517_OFI-Crete_Volos-NFC,45.49042391677426,1.05,0.16,53.2,46.8
2026-05-17,Panathinaikos,PAOK,2,2,7.0,5.0,10.0,12.0,10.0,6.0,2.0,2.0,0.0,0.0,3.75,3.4,1.91,,,,,Super League,,20260517_Panathinaikos_PAOK,-57.30554882145816,1.5,1.26,46.6,53.4
2026-05-17,Panserraikos,Panetolikos,1,1,4.0,3.0,10.0,9.0,4.0,2.0,3.0,2.0,0.0,0.0,,,,,,,,Super League,,20260517_Panserraikos_Panetolikos,-38.17605376986717,0.93,0.73,48.4,51.6
2026-05-21,Atromitos,Panserraikos,6,0,9.0,0.0,6.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,Super League,,20260521_Atromitos_Panserraikos,80.06580467732624,2.96,1.18,59.5,40.5
2026-05-21,Kifisia,Larisa,3,2,10.0,4.0,11.0,12.0,6.0,2.0,1.0,1.0,0.0,0.0,,,,,,,,Super League,,20260521_Kifisia_Larisa,4.062859144360573,1.65,1.43,56.1,43.9
2026-05-21,Panetolikos,Asteras Tripolis,1,2,7.0,6.0,12.0,5.0,5.0,7.0,1.0,5.0,0.0,1.0,,,,,,,,Super League,,20260521_Panetolikos_Asteras-Tripolis,-9.405122573495191,0.05,1.71,55.0,45.0
