date,home_team,away_team,team,scorer,minute,own_goal,penalty,MATCH_ID
2022-06-12,SVN,SRB,SRB,Aleksandar Mitrović,35.0,False,False,20220612_SVN_SRB
2022-06-12,SVN,SRB,SVN,Adam Gnezda Čerin,48.0,False,False,20220612_SVN_SRB
2022-06-12,SVN,SRB,SVN,Benjamin Šeško,53.0,False,False,20220612_SVN_SRB
2022-06-12,ESP,CZE,ESP,Carlos Soler,24.0,False,False,20220612_ESP_CZE
2022-06-12,ESP,CZE,ESP,Pablo Sarabia,75.0,False,False,20220612_ESP_CZE
2022-06-12,SUI,POR,SUI,Haris Seferovic,1.0,False,False,20220612_SUI_POR
2022-06-13,AZE,BLR,AZE,Mahir Emreli,76.0,False,False,20220613_AZE_BLR
2022-06-13,AZE,BLR,AZE,Ramil Sheydayev,90.0,False,False,20220613_AZE_BLR
2022-06-13,DEN,AUT,DEN,Jonas Wind,21.0,False,False,20220613_DEN_AUT
2022-06-13,DEN,AUT,DEN,Andreas Skov Olsen,37.0,False,False,20220613_DEN_AUT
2022-06-13,FRA,CRO,CRO,Luka Modrić,5.0,False,True,20220613_FRA_CRO
2022-06-13,ISL,ISR,ISL,Jón Dagur Þorsteinsson,9.0,False,False,20220613_ISL_ISR
2022-06-13,ISL,ISR,ISR,Daníel Leó Grétarsson,35.0,True,False,20220613_ISL_ISR
2022-06-13,ISL,ISR,ISL,Þórir Jóhann Helgason,60.0,False,False,20220613_ISL_ISR
2022-06-13,ISL,ISR,ISR,Dor Peretz,65.0,False,False,20220613_ISL_ISR
2022-06-13,KAZ,SVK,KAZ,Yan Vorogovsky,18.0,False,False,20220613_KAZ_SVK
2022-06-13,KAZ,SVK,KAZ,Elkhan Astanov,39.0,False,False,20220613_KAZ_SVK
2022-06-13,KAZ,SVK,SVK,Matúš Bero,51.0,False,False,20220613_KAZ_SVK
2022-06-14,ARM,SCO,ARM,Vahan Bichakhchyan,6.0,False,False,20220614_ARM_SCO
2022-06-14,ARM,SCO,SCO,Stuart Armstrong,14.0,False,False,20220614_ARM_SCO
2022-06-14,ARM,SCO,SCO,Stuart Armstrong,45.0,False,False,20220614_ARM_SCO
2022-06-14,ARM,SCO,SCO,John McGinn,50.0,False,False,20220614_ARM_SCO
2022-06-14,ARM,SCO,SCO,Ché Adams,54.0,False,False,20220614_ARM_SCO
2022-06-14,BIH,FIN,BIH,Miralem Pjanić,5.0,False,True,20220614_BIH_FIN
2022-06-14,BIH,FIN,FIN,Teemu Pukki,10.0,False,False,20220614_BIH_FIN
2022-06-14,BIH,FIN,FIN,Benjamin Källman,18.0,False,False,20220614_BIH_FIN
2022-06-14,BIH,FIN,BIH,Edin Džeko,29.0,False,False,20220614_BIH_FIN
2022-06-14,BIH,FIN,BIH,Edin Džeko,58.0,False,False,20220614_BIH_FIN
2022-06-14,CRC,NZL,CRC,Joel Campbell,3.0,False,False,20220614_CRC_NZL
2022-06-14,ENG,HUN,HUN,Roland Sallai,16.0,False,False,20220614_ENG_HUN
2022-06-14,ENG,HUN,HUN,Roland Sallai,70.0,False,False,20220614_ENG_HUN
2022-06-14,ENG,HUN,HUN,Zsolt Nagy,80.0,False,False,20220614_ENG_HUN
2022-06-14,ENG,HUN,HUN,Dániel Gazdag,89.0,False,False,20220614_ENG_HUN
2022-06-14,GER,ITA,GER,Joshua Kimmich,10.0,False,False,20220614_GER_ITA
2022-06-14,GER,ITA,GER,İlkay Gündoğan,45.0,False,True,20220614_GER_ITA
2022-06-14,GER,ITA,GER,Thomas Müller,51.0,False,False,20220614_GER_ITA
2022-06-14,GER,ITA,GER,Timo Werner,68.0,False,False,20220614_GER_ITA
2022-06-14,GER,ITA,GER,Timo Werner,69.0,False,False,20220614_GER_ITA
2022-06-14,GER,ITA,ITA,Wilfried Gnonto,78.0,False,False,20220614_GER_ITA
2022-06-14,GER,ITA,ITA,Alessandro Bastoni,90.0,False,False,20220614_GER_ITA
2022-06-14,LIE,LVA,LVA,Vladislavs Gutkovskis,20.0,False,False,20220614_LIE_LVA
2022-06-14,LIE,LVA,LVA,Vladislavs Gutkovskis,28.0,False,False,20220614_LIE_LVA
2022-06-14,LUX,FRO,LUX,Gerson Rodrigues,12.0,False,True,20220614_LUX_FRO
2022-06-14,LUX,FRO,LUX,Leandro Barreiro,49.0,False,False,20220614_LUX_FRO
2022-06-14,LUX,FRO,FRO,Jóannes Bjartalíð,57.0,False,False,20220614_LUX_FRO
2022-06-14,LUX,FRO,FRO,Jóannes Bjartalíð,59.0,False,False,20220614_LUX_FRO
2022-06-14,MDA,AND,MDA,Mihail Caimacov,26.0,False,True,20220614_MDA_AND
2022-06-14,MDA,AND,AND,Márcio Vieira,45.0,False,False,20220614_MDA_AND
2022-06-14,MDA,AND,MDA,Ion Nicolaescu,50.0,False,True,20220614_MDA_AND
2022-06-14,NED,WAL,NED,Noa Lang,17.0,False,False,20220614_NED_WAL
2022-06-14,NED,WAL,NED,Cody Gakpo,23.0,False,False,20220614_NED_WAL
2022-06-14,NED,WAL,WAL,Brennan Johnson,26.0,False,False,20220614_NED_WAL
2022-06-14,NED,WAL,NED,Memphis Depay,90.0,False,False,20220614_NED_WAL
2022-06-14,NED,WAL,WAL,Gareth Bale,90.0,False,True,20220614_NED_WAL
2022-06-14,POL,BEL,BEL,Michy Batshuayi,16.0,False,False,20220614_POL_BEL
2022-06-14,ROU,MNE,MNE,Stefan Mugoša,42.0,False,False,20220614_ROU_MNE
2022-06-14,ROU,MNE,MNE,Stefan Mugoša,56.0,False,False,20220614_ROU_MNE
2022-06-14,ROU,MNE,MNE,Stefan Mugoša,63.0,False,False,20220614_ROU_MNE
2022-06-14,TUR,LTU,TUR,Kaan Ayhan,37.0,False,False,20220614_TUR_LTU
2022-06-14,TUR,LTU,TUR,Hakan Çalhanoğlu,54.0,False,True,20220614_TUR_LTU
2022-06-14,UKR,IRL,IRL,Nathan Collins,31.0,False,False,20220614_UKR_IRL
2022-06-14,UKR,IRL,UKR,Artem Dovbyk,47.0,False,False,20220614_UKR_IRL
2022-09-21,SCO,UKR,SCO,John McGinn,70.0,False,False,20220921_SCO_UKR
2022-09-21,SCO,UKR,SCO,Lyndon Dykes,80.0,False,False,20220921_SCO_UKR
2022-09-21,SCO,UKR,SCO,Lyndon Dykes,87.0,False,False,20220921_SCO_UKR
2022-09-22,BEL,WAL,BEL,Kevin De Bruyne,10.0,False,False,20220922_BEL_WAL
2022-09-22,BEL,WAL,BEL,Michy Batshuayi,37.0,False,False,20220922_BEL_WAL
2022-09-22,BEL,WAL,WAL,Kieffer Moore,50.0,False,False,20220922_BEL_WAL
2022-09-22,CRO,DEN,CRO,Borna Sosa,49.0,False,False,20220922_CRO_DEN
2022-09-22,CRO,DEN,DEN,Christian Eriksen,77.0,False,False,20220922_CRO_DEN
2022-09-22,CRO,DEN,CRO,Lovro Majer,79.0,False,False,20220922_CRO_DEN
2022-09-22,FRA,AUT,FRA,Kylian Mbappé,56.0,False,False,20220922_FRA_AUT
2022-09-22,FRA,AUT,FRA,Olivier Giroud,65.0,False,False,20220922_FRA_AUT
2022-09-22,KAZ,BLR,KAZ,Mikhail Gabyshev,29.0,False,False,20220922_KAZ_BLR
2022-09-22,KAZ,BLR,BLR,Pavel Savitsky,45.0,False,False,20220922_KAZ_BLR
2022-09-22,KAZ,BLR,KAZ,Bakhtiyar Zaynutdinov,79.0,False,False,20220922_KAZ_BLR
2022-09-22,LVA,MDA,MDA,Ioan-Călin Revenco,26.0,False,False,20220922_LVA_MDA
2022-09-22,LVA,MDA,MDA,Ion Nicolaescu,45.0,False,False,20220922_LVA_MDA
2022-09-22,LVA,MDA,LVA,Jānis Ikaunieks,55.0,False,False,20220922_LVA_MDA
2022-09-22,LIE,AND,AND,Albert Rosas,4.0,False,False,20220922_LIE_AND
2022-09-22,LIE,AND,AND,Joan Cervós,80.0,False,False,20220922_LIE_AND
2022-09-22,LTU,FRO,FRO,Jákup Andreasen,22.0,False,False,20220922_LTU_FRO
2022-09-22,LTU,FRO,LTU,Vykintas Slivka,41.0,False,False,20220922_LTU_FRO
2022-09-22,POL,NED,NED,Cody Gakpo,13.0,False,False,20220922_POL_NED
2022-09-22,POL,NED,NED,Steven Bergwijn,60.0,False,False,20220922_POL_NED
2022-09-22,SVK,AZE,AZE,Renat Dadashov,44.0,False,False,20220922_SVK_AZE
2022-09-22,SVK,AZE,SVK,Erik Jirka,90.0,False,True,20220922_SVK_AZE
2022-09-22,SVK,AZE,AZE,Hojjat Haghverdi,90.0,False,False,20220922_SVK_AZE
2022-09-22,TUR,LUX,LUX,Marvin da Graça,8.0,False,False,20220922_TUR_LUX
2022-09-22,TUR,LUX,TUR,Cengiz Ünder,16.0,False,True,20220922_TUR_LUX
2022-09-22,TUR,LUX,LUX,Danel Sinani,37.0,False,False,20220922_TUR_LUX
2022-09-22,TUR,LUX,TUR,Maxime Chanot,39.0,True,False,20220922_TUR_LUX
2022-09-22,TUR,LUX,LUX,Gerson Rodrigues,69.0,False,False,20220922_TUR_LUX
2022-09-22,TUR,LUX,TUR,İsmail Yüksek,87.0,False,False,20220922_TUR_LUX
2022-09-23,BIH,MNE,BIH,Ermedin Demirović,45.0,False,False,20220923_BIH_MNE
2022-09-23,BUL,GIB,BUL,Valentin Antov,23.0,False,False,20220923_BUL_GIB
2022-09-23,BUL,GIB,GIB,Roy Chipolina,26.0,False,False,20220923_BUL_GIB
2022-09-23,BUL,GIB,BUL,Kiril Despodov,36.0,False,False,20220923_BUL_GIB
2022-09-23,BUL,GIB,BUL,Radoslav Kirilov,52.0,False,False,20220923_BUL_GIB
2022-09-23,BUL,GIB,BUL,Iliyan Stefanov,55.0,False,False,20220923_BUL_GIB
2022-09-23,BUL,GIB,BUL,Marin Petkov,81.0,False,False,20220923_BUL_GIB
2022-09-23,EST,MLT,EST,Rauno Sappinen,45.0,False,True,20220923_EST_MLT
2022-09-23,EST,MLT,MLT,Teddy Teuma,51.0,False,True,20220923_EST_MLT
2022-09-23,EST,MLT,EST,Henri Anier,86.0,False,False,20220923_EST_MLT
2022-09-23,FIN,ROU,FIN,Teemu Pukki,12.0,False,False,20220923_FIN_ROU
2022-09-23,FIN,ROU,ROU,Florin Tănase,52.0,False,False,20220923_FIN_ROU
2022-09-23,GEO,MKD,GEO,Bojan Miovski,35.0,True,False,20220923_GEO_MKD
2022-09-23,GEO,MKD,GEO,Khvicha Kvaratskhelia,64.0,False,False,20220923_GEO_MKD
2022-09-23,GER,HUN,HUN,Ádám Szalai,17.0,False,False,20220923_GER_HUN
2022-09-23,ITA,ENG,ITA,Giacomo Raspadori,68.0,False,False,20220923_ITA_ENG
2022-09-24,ARM,UKR,UKR,Oleksandr Tymchyk,22.0,False,False,20220924_ARM_UKR
2022-09-24,ARM,UKR,UKR,Oleksandr Zubkov,57.0,False,False,20220924_ARM_UKR
2022-09-24,ARM,UKR,UKR,Artem Dovbyk,69.0,False,False,20220924_ARM_UKR
2022-09-24,ARM,UKR,UKR,Danylo Ihnatenko,81.0,False,False,20220924_ARM_UKR
2022-09-24,ARM,UKR,UKR,Artem Dovbyk,84.0,False,False,20220924_ARM_UKR
2022-09-24,CYP,GRE,CYP,Marinos Tzionis,18.0,False,False,20220924_CYP_GRE
2022-09-24,CZE,POR,POR,Diogo Dalot,33.0,False,False,20220924_CZE_POR
2022-09-24,CZE,POR,POR,Bruno Fernandes,45.0,False,False,20220924_CZE_POR
2022-09-24,CZE,POR,POR,Diogo Dalot,52.0,False,False,20220924_CZE_POR
2022-09-24,CZE,POR,POR,Diogo Jota,82.0,False,False,20220924_CZE_POR
2022-09-24,ISR,ALB,ISR,Shon Weissman,46.0,False,False,20220924_ISR_ALB
2022-09-24,ISR,ALB,ALB,Myrto Uzuni,88.0,False,False,20220924_ISR_ALB
2022-09-24,ISR,ALB,ISR,Tai Baribo,90.0,False,False,20220924_ISR_ALB
2022-09-24,NIR,KVX,KVX,Vedat Muriqi,58.0,False,False,20220924_NIR_KVX
2022-09-24,NIR,KVX,NIR,Gavin Whyte,82.0,False,False,20220924_NIR_KVX
2022-09-24,NIR,KVX,NIR,Josh Magennis,90.0,False,False,20220924_NIR_KVX
2022-09-24,SCO,IRL,IRL,John Egan,18.0,False,False,20220924_SCO_IRL
2022-09-24,SCO,IRL,SCO,Jack Hendry,50.0,False,False,20220924_SCO_IRL
2022-09-24,SCO,IRL,SCO,Ryan Christie,82.0,False,True,20220924_SCO_IRL
2022-09-24,SRB,SWE,SWE,Viktor Claesson,15.0,False,False,20220924_SRB_SWE
2022-09-24,SRB,SWE,SRB,Aleksandar Mitrović,18.0,False,False,20220924_SRB_SWE
2022-09-24,SRB,SWE,SRB,Aleksandar Mitrović,45.0,False,False,20220924_SRB_SWE
2022-09-24,SRB,SWE,SRB,Aleksandar Mitrović,48.0,False,False,20220924_SRB_SWE
2022-09-24,SRB,SWE,SRB,Saša Lukić,70.0,False,False,20220924_SRB_SWE
2022-09-24,SVN,NOR,NOR,Erling Haaland,47.0,False,False,20220924_SVN_NOR
2022-09-24,SVN,NOR,SVN,Andraž Šporar,69.0,False,False,20220924_SVN_NOR
2022-09-24,SVN,NOR,SVN,Benjamin Šeško,81.0,False,False,20220924_SVN_NOR
2022-09-24,ESP,SUI,SUI,Manuel Akanji,21.0,False,False,20220924_ESP_SUI
2022-09-24,ESP,SUI,ESP,Jordi Alba,55.0,False,False,20220924_ESP_SUI
2022-09-24,ESP,SUI,SUI,Breel Embolo,59.0,False,False,20220924_ESP_SUI
2022-09-25,AND,LVA,LVA,Vladislavs Gutkovskis,50.0,False,False,20220925_AND_LVA
2022-09-25,AND,LVA,AND,Albert Rosas,88.0,False,False,20220925_AND_LVA
2022-09-25,AUT,CRO,CRO,Luka Modrić,6.0,False,False,20220925_AUT_CRO
2022-09-25,AUT,CRO,AUT,Christoph Baumgartner,9.0,False,False,20220925_AUT_CRO
2022-09-25,AUT,CRO,CRO,Marko Livaja,69.0,False,False,20220925_AUT_CRO
2022-09-25,AUT,CRO,CRO,Dejan Lovren,72.0,False,False,20220925_AUT_CRO
2022-09-25,AZE,KAZ,AZE,Aleksandr Marochkin,66.0,True,False,20220925_AZE_KAZ
2022-09-25,AZE,KAZ,AZE,Filip Ozobić,74.0,False,False,20220925_AZE_KAZ
2022-09-25,AZE,KAZ,AZE,Anatoliy Nuriyev,90.0,False,False,20220925_AZE_KAZ
2022-09-25,DEN,FRA,DEN,Kasper Dolberg,34.0,False,False,20220925_DEN_FRA
2022-09-25,DEN,FRA,DEN,Andreas Skov Olsen,39.0,False,False,20220925_DEN_FRA
2022-09-25,FRO,TUR,FRO,Viljormur Davidsen,51.0,False,False,20220925_FRO_TUR
2022-09-25,FRO,TUR,FRO,Jóan Símun Edmundsson,59.0,False,False,20220925_FRO_TUR
2022-09-25,FRO,TUR,TUR,Serdar Gürler,89.0,False,False,20220925_FRO_TUR
2022-09-25,LUX,LTU,LUX,Gerson Rodrigues,89.0,False,False,20220925_LUX_LTU
2022-09-25,MDA,LIE,MDA,Victor Stînă,90.0,False,False,20220925_MDA_LIE
2022-09-25,MDA,LIE,MDA,Victor Stînă,90.0,False,False,20220925_MDA_LIE
2022-09-25,NED,BEL,NED,Virgil van Dijk,73.0,False,False,20220925_NED_BEL
2022-09-25,SVK,BLR,BLR,Ivan Bakhar,45.0,False,False,20220925_SVK_BLR
2022-09-25,SVK,BLR,SVK,Adam Zreľák,65.0,False,False,20220925_SVK_BLR
2022-09-25,WAL,POL,POL,Karol Świderski,58.0,False,False,20220925_WAL_POL
2022-09-26,ENG,GER,GER,İlkay Gündoğan,52.0,False,True,20220926_ENG_GER
2022-09-26,ENG,GER,GER,Kai Havertz,67.0,False,False,20220926_ENG_GER
2022-09-26,ENG,GER,ENG,Luke Shaw,72.0,False,False,20220926_ENG_GER
2022-09-26,ENG,GER,ENG,Mason Mount,75.0,False,False,20220926_ENG_GER
2022-09-26,ENG,GER,ENG,Harry Kane,83.0,False,True,20220926_ENG_GER
2022-09-26,ENG,GER,GER,Kai Havertz,87.0,False,False,20220926_ENG_GER
2022-09-26,GIB,GEO,GEO,Khvicha Kvaratskhelia,19.0,False,True,20220926_GIB_GEO
2022-09-26,GIB,GEO,GEO,Giorgi Tsitaishvili,48.0,False,False,20220926_GIB_GEO
2022-09-26,GIB,GEO,GIB,Louie Annesley,75.0,False,False,20220926_GIB_GEO
2022-09-26,HUN,ITA,ITA,Giacomo Raspadori,27.0,False,False,20220926_HUN_ITA
2022-09-26,HUN,ITA,ITA,Federico Dimarco,52.0,False,False,20220926_HUN_ITA
2022-09-26,MNE,FIN,FIN,Oliver Antman,47.0,False,False,20220926_MNE_FIN
2022-09-26,MNE,FIN,FIN,Benjamin Källman,53.0,False,False,20220926_MNE_FIN
2022-09-26,MKD,BUL,BUL,Kiril Despodov,50.0,False,False,20220926_MKD_BUL
2022-09-26,ROU,BIH,ROU,Dennis Man,38.0,False,False,20220926_ROU_BIH
2022-09-26,ROU,BIH,ROU,George Pușcaș,73.0,False,False,20220926_ROU_BIH
2022-09-26,ROU,BIH,BIH,Edin Džeko,77.0,False,False,20220926_ROU_BIH
2022-09-26,ROU,BIH,ROU,Andrei Rațiu,79.0,False,False,20220926_ROU_BIH
2022-09-26,ROU,BIH,ROU,George Pușcaș,86.0,False,False,20220926_ROU_BIH
2022-09-26,SMR,EST,EST,Henri Anier,38.0,False,False,20220926_SMR_EST
2022-09-26,SMR,EST,EST,Taijo Teniste,56.0,False,False,20220926_SMR_EST
2022-09-26,SMR,EST,EST,Rauno Sappinen,66.0,False,False,20220926_SMR_EST
2022-09-26,SMR,EST,EST,Henri Anier,77.0,False,False,20220926_SMR_EST
2022-09-27,ALB,ISL,ALB,Ermir Lenjani,35.0,False,False,20220927_ALB_ISL
2022-09-27,ALB,ISL,ISL,Mikael Anderson,90.0,False,False,20220927_ALB_ISL
2022-09-27,GRE,NIR,GRE,Dimitrios Pelkas,14.0,False,False,20220927_GRE_NIR
2022-09-27,GRE,NIR,NIR,Shayne Lavery,18.0,False,False,20220927_GRE_NIR
2022-09-27,GRE,NIR,GRE,Giorgos Masouras,55.0,False,False,20220927_GRE_NIR
2022-09-27,GRE,NIR,GRE,Petros Mantalos,80.0,False,False,20220927_GRE_NIR
2022-09-27,KVX,CYP,KVX,Florent Muslija,22.0,False,False,20220927_KVX_CYP
2022-09-27,KVX,CYP,KVX,Donat Rrudhani,45.0,False,False,20220927_KVX_CYP
2022-09-27,KVX,CYP,KVX,Elbasan Rashani,47.0,False,False,20220927_KVX_CYP
2022-09-27,KVX,CYP,KVX,Vedat Muriqi,52.0,False,False,20220927_KVX_CYP
2022-09-27,KVX,CYP,CYP,Valentin Roberge,81.0,False,False,20220927_KVX_CYP
2022-09-27,KVX,CYP,KVX,Vedat Muriqi,84.0,False,False,20220927_KVX_CYP
2022-09-27,NOR,SRB,SRB,Dušan Vlahović,42.0,False,False,20220927_NOR_SRB
2022-09-27,NOR,SRB,SRB,Aleksandar Mitrović,54.0,False,False,20220927_NOR_SRB
2022-09-27,POR,ESP,ESP,Álvaro Morata,88.0,False,False,20220927_POR_ESP
2022-09-27,IRL,ARM,IRL,John Egan,18.0,False,False,20220927_IRL_ARM
2022-09-27,IRL,ARM,IRL,Michael Obafemi,52.0,False,False,20220927_IRL_ARM
2022-09-27,IRL,ARM,ARM,Artak Dashyan,71.0,False,False,20220927_IRL_ARM
2022-09-27,IRL,ARM,ARM,Eduard Spertsyan,73.0,False,False,20220927_IRL_ARM
2022-09-27,IRL,ARM,IRL,Robbie Brady,90.0,False,True,20220927_IRL_ARM
2022-09-27,SWE,SVN,SVN,Benjamin Šeško,28.0,False,False,20220927_SWE_SVN
2022-09-27,SWE,SVN,SWE,Emil Forsberg,42.0,False,False,20220927_SWE_SVN
2022-09-27,SUI,CZE,SUI,Remo Freuler,29.0,False,False,20220927_SUI_CZE
2022-09-27,SUI,CZE,SUI,Breel Embolo,30.0,False,False,20220927_SUI_CZE
2022-09-27,SUI,CZE,CZE,Patrik Schick,45.0,False,False,20220927_SUI_CZE
2022-11-16,LVA,EST,EST,Sergei Zenjov,2.0,False,False,20221116_LVA_EST
2022-11-16,LVA,EST,LVA,Raimonds Krollis,45.0,False,False,20221116_LVA_EST
2022-11-19,EST,LTU,EST,Sergei Zenjov,65.0,False,False,20221119_EST_LTU
2022-11-19,EST,LTU,EST,Rasmus Peetson,89.0,False,False,20221119_EST_LTU
2022-11-19,LVA,ISL,ISL,Ísak Bergmann Jóhannesson,62.0,False,True,20221119_LVA_ISL
2022-11-19,LVA,ISL,LVA,Andrejs Cigaņiks,67.0,False,False,20221119_LVA_ISL
2022-11-20,QAT,ECU,ECU,Enner Valencia,16.0,False,True,20221120_QAT_ECU
2022-11-20,QAT,ECU,ECU,Enner Valencia,31.0,False,False,20221120_QAT_ECU
2022-11-21,ENG,IRN,ENG,Jude Bellingham,35.0,False,False,20221121_ENG_IRN
2022-11-21,ENG,IRN,ENG,Bukayo Saka,43.0,False,False,20221121_ENG_IRN
2022-11-21,ENG,IRN,ENG,Raheem Sterling,45.0,False,False,20221121_ENG_IRN
2022-11-21,ENG,IRN,ENG,Bukayo Saka,62.0,False,False,20221121_ENG_IRN
2022-11-21,ENG,IRN,IRN,Mehdi Taremi,65.0,False,False,20221121_ENG_IRN
2022-11-21,ENG,IRN,ENG,Marcus Rashford,71.0,False,False,20221121_ENG_IRN
2022-11-21,ENG,IRN,ENG,Jack Grealish,90.0,False,False,20221121_ENG_IRN
2022-11-21,ENG,IRN,IRN,Mehdi Taremi,90.0,False,True,20221121_ENG_IRN
2022-11-21,SEN,NED,NED,Cody Gakpo,84.0,False,False,20221121_SEN_NED
2022-11-21,SEN,NED,NED,Davy Klaassen,90.0,False,False,20221121_SEN_NED
2022-11-21,USA,WAL,USA,Timothy Weah,36.0,False,False,20221121_USA_WAL
2022-11-21,USA,WAL,WAL,Gareth Bale,82.0,False,True,20221121_USA_WAL
2022-11-22,ARG,KSA,ARG,Lionel Messi,10.0,False,True,20221122_ARG_KSA
2022-11-22,ARG,KSA,KSA,Saleh Al-Shehri,48.0,False,False,20221122_ARG_KSA
2022-11-22,ARG,KSA,KSA,Salem Al-Dawsari,53.0,False,False,20221122_ARG_KSA
2022-11-22,FRA,AUS,AUS,Craig Goodwin,9.0,False,False,20221122_FRA_AUS
2022-11-22,FRA,AUS,FRA,Adrien Rabiot,27.0,False,False,20221122_FRA_AUS
2022-11-22,FRA,AUS,FRA,Olivier Giroud,32.0,False,False,20221122_FRA_AUS
2022-11-22,FRA,AUS,FRA,Kylian Mbappé,68.0,False,False,20221122_FRA_AUS
2022-11-22,FRA,AUS,FRA,Olivier Giroud,71.0,False,False,20221122_FRA_AUS
2022-11-23,BEL,CAN,BEL,Michy Batshuayi,44.0,False,False,20221123_BEL_CAN
2022-11-23,GER,JPN,GER,İlkay Gündoğan,33.0,False,True,20221123_GER_JPN
2022-11-23,GER,JPN,JPN,Ritsu Dōan,75.0,False,False,20221123_GER_JPN
2022-11-23,GER,JPN,JPN,Takuma Asano,83.0,False,False,20221123_GER_JPN
2022-11-23,ESP,CRC,ESP,Dani Olmo,11.0,False,False,20221123_ESP_CRC
2022-11-23,ESP,CRC,ESP,Marco Asensio,21.0,False,False,20221123_ESP_CRC
2022-11-23,ESP,CRC,ESP,Ferran Torres,31.0,False,True,20221123_ESP_CRC
2022-11-23,ESP,CRC,ESP,Ferran Torres,54.0,False,False,20221123_ESP_CRC
2022-11-23,ESP,CRC,ESP,Gavi,74.0,False,False,20221123_ESP_CRC
2022-11-23,ESP,CRC,ESP,Carlos Soler,90.0,False,False,20221123_ESP_CRC
2022-11-23,ESP,CRC,ESP,Álvaro Morata,90.0,False,False,20221123_ESP_CRC
2022-11-24,BRA,SRB,BRA,Richarlison,62.0,False,False,20221124_BRA_SRB
2022-11-24,BRA,SRB,BRA,Richarlison,73.0,False,False,20221124_BRA_SRB
2022-11-24,POR,GHA,POR,Cristiano Ronaldo,65.0,False,True,20221124_POR_GHA
2022-11-24,POR,GHA,GHA,André Ayew,73.0,False,False,20221124_POR_GHA
2022-11-24,POR,GHA,POR,João Félix,78.0,False,False,20221124_POR_GHA
2022-11-24,POR,GHA,POR,Rafael Leão,80.0,False,False,20221124_POR_GHA
2022-11-24,POR,GHA,GHA,Osman Bukari,89.0,False,False,20221124_POR_GHA
2022-11-24,SUI,CMR,SUI,Breel Embolo,48.0,False,False,20221124_SUI_CMR
2022-11-25,NED,ECU,NED,Cody Gakpo,6.0,False,False,20221125_NED_ECU
2022-11-25,NED,ECU,ECU,Enner Valencia,49.0,False,False,20221125_NED_ECU
2022-11-25,QAT,SEN,SEN,Boulaye Dia,41.0,False,False,20221125_QAT_SEN
2022-11-25,QAT,SEN,SEN,Famara Diédhiou,48.0,False,False,20221125_QAT_SEN
2022-11-25,QAT,SEN,QAT,Mohammed Muntari,78.0,False,False,20221125_QAT_SEN
2022-11-25,QAT,SEN,SEN,Bamba Dieng,84.0,False,False,20221125_QAT_SEN
2022-11-25,WAL,IRN,IRN,Rouzbeh Cheshmi,90.0,False,False,20221125_WAL_IRN
2022-11-25,WAL,IRN,IRN,Ramin Rezaeian,90.0,False,False,20221125_WAL_IRN
2022-11-26,ARG,MEX,ARG,Lionel Messi,64.0,False,False,20221126_ARG_MEX
2022-11-26,ARG,MEX,ARG,Enzo Fernández,87.0,False,False,20221126_ARG_MEX
2022-11-26,FRA,DEN,FRA,Kylian Mbappé,61.0,False,False,20221126_FRA_DEN
2022-11-26,FRA,DEN,DEN,Andreas Christensen,68.0,False,False,20221126_FRA_DEN
2022-11-26,FRA,DEN,FRA,Kylian Mbappé,86.0,False,False,20221126_FRA_DEN
2022-11-26,POL,KSA,POL,Piotr Zieliński,39.0,False,False,20221126_POL_KSA
2022-11-26,POL,KSA,POL,Robert Lewandowski,82.0,False,False,20221126_POL_KSA
2022-11-26,TUN,AUS,AUS,Mitchell Duke,23.0,False,False,20221126_TUN_AUS
2022-11-27,BEL,MAR,MAR,Romain Saïss,73.0,False,False,20221127_BEL_MAR
2022-11-27,BEL,MAR,MAR,Zakaria Aboukhlal,90.0,False,False,20221127_BEL_MAR
2022-11-27,CRO,CAN,CAN,Alphonso Davies,2.0,False,False,20221127_CRO_CAN
2022-11-27,CRO,CAN,CRO,Andrej Kramarić,36.0,False,False,20221127_CRO_CAN
2022-11-27,CRO,CAN,CRO,Marko Livaja,44.0,False,False,20221127_CRO_CAN
2022-11-27,CRO,CAN,CRO,Andrej Kramarić,70.0,False,False,20221127_CRO_CAN
2022-11-27,CRO,CAN,CRO,Lovro Majer,90.0,False,False,20221127_CRO_CAN
2022-11-27,JPN,CRC,CRC,Keysher Fuller,81.0,False,False,20221127_JPN_CRC
2022-11-27,ESP,GER,ESP,Álvaro Morata,62.0,False,False,20221127_ESP_GER
2022-11-27,ESP,GER,GER,Niclas Füllkrug,83.0,False,False,20221127_ESP_GER
2022-11-28,BRA,SUI,BRA,Casemiro,83.0,False,False,20221128_BRA_SUI
2022-11-28,CMR,SRB,CMR,Jean-Charles Castelletto,29.0,False,False,20221128_CMR_SRB
2022-11-28,CMR,SRB,SRB,Strahinja Pavlović,45.0,False,False,20221128_CMR_SRB
2022-11-28,CMR,SRB,SRB,Sergej Milinković-Savić,45.0,False,False,20221128_CMR_SRB
2022-11-28,CMR,SRB,SRB,Aleksandar Mitrović,53.0,False,False,20221128_CMR_SRB
2022-11-28,CMR,SRB,CMR,Vincent Aboubakar,63.0,False,False,20221128_CMR_SRB
2022-11-28,CMR,SRB,CMR,Eric Maxim Choupo-Moting,66.0,False,False,20221128_CMR_SRB
2022-11-28,POR,URU,POR,Bruno Fernandes,54.0,False,False,20221128_POR_URU
